tweet_id,favorites,retweets,timestamp
769335591808995329,0,7909,Sat Aug 27 00:47:53 +0000 2016
769212283578875904,5521,1762,Fri Aug 26 16:37:54 +0000 2016
768970937022709760,14692,6659,Fri Aug 26 00:38:52 +0000 2016
768909767477751808,0,2743,Thu Aug 25 20:35:48 +0000 2016
768855141948723200,4284,906,Thu Aug 25 16:58:45 +0000 2016
768609597686943744,4205,1231,Thu Aug 25 00:43:02 +0000 2016
768596291618299904,5150,1311,Wed Aug 24 23:50:10 +0000 2016
768554158521745409,0,5958,Wed Aug 24 21:02:45 +0000 2016
768473857036525572,13907,3505,Wed Aug 24 15:43:39 +0000 2016
768193404517830656,11099,3636,Tue Aug 23 21:09:14 +0000 2016
767884188863397888,4843,1415,Tue Aug 23 00:40:31 +0000 2016
767754930266464257,16326,5499,Mon Aug 22 16:06:54 +0000 2016
767500508068192258,7645,2386,Sun Aug 21 23:15:55 +0000 2016
767191397493538821,12533,3860,Sun Aug 21 02:47:37 +0000 2016
767122157629476866,10366,2918,Sat Aug 20 22:12:29 +0000 2016
766864461642756096,0,5761,Sat Aug 20 05:08:29 +0000 2016
766793450729734144,5175,1382,Sat Aug 20 00:26:19 +0000 2016
766714921925144576,2656,387,Fri Aug 19 19:14:16 +0000 2016
766693177336135680,4097,813,Fri Aug 19 17:47:52 +0000 2016
766423258543644672,6135,1628,Thu Aug 18 23:55:18 +0000 2016
766313316352462849,6931,1926,Thu Aug 18 16:38:26 +0000 2016
766078092750233600,0,2688,Thu Aug 18 01:03:45 +0000 2016
766069199026450432,4323,870,Thu Aug 18 00:28:24 +0000 2016
766008592277377025,3821,508,Wed Aug 17 20:27:34 +0000 2016
765719909049503744,7383,2199,Wed Aug 17 01:20:27 +0000 2016
765669560888528897,5297,1251,Tue Aug 16 22:00:23 +0000 2016
765395769549590528,27045,3451,Tue Aug 16 03:52:26 +0000 2016
765371061932261376,7217,2206,Tue Aug 16 02:14:15 +0000 2016
765222098633691136,11866,3466,Mon Aug 15 16:22:20 +0000 2016
764857477905154048,6582,1808,Sun Aug 14 16:13:27 +0000 2016
764259802650378240,6140,1536,Sat Aug 13 00:38:30 +0000 2016
763956972077010945,767,56,Fri Aug 12 04:35:10 +0000 2016
763837565564780549,12834,4235,Thu Aug 11 20:40:41 +0000 2016
763183847194451968,5481,1502,Wed Aug 10 01:23:03 +0000 2016
763167063695355904,0,3082,Wed Aug 10 00:16:21 +0000 2016
763103485927849985,7504,2330,Tue Aug 09 20:03:43 +0000 2016
762699858130116608,12382,3688,Mon Aug 08 17:19:51 +0000 2016
762471784394268675,11455,6578,Mon Aug 08 02:13:34 +0000 2016
762464539388485633,10497,4268,Mon Aug 08 01:44:46 +0000 2016
762316489655476224,4890,1143,Sun Aug 07 15:56:28 +0000 2016
762035686371364864,32507,15852,Sat Aug 06 21:20:40 +0000 2016
761976711479193600,5502,2051,Sat Aug 06 17:26:19 +0000 2016
761750502866649088,0,3993,Sat Aug 06 02:27:27 +0000 2016
761745352076779520,4347,877,Sat Aug 06 02:06:59 +0000 2016
761672994376806400,50405,29652,Fri Aug 05 21:19:27 +0000 2016
761599872357261312,4203,1205,Fri Aug 05 16:28:54 +0000 2016
761371037149827077,0,18415,Fri Aug 05 01:19:35 +0000 2016
761334018830917632,5282,1481,Thu Aug 04 22:52:29 +0000 2016
761292947749015552,4561,1105,Thu Aug 04 20:09:17 +0000 2016
761227390836215808,5408,1597,Thu Aug 04 15:48:47 +0000 2016
761004547850530816,11535,3544,Thu Aug 04 01:03:17 +0000 2016
760893934457552897,3883,993,Wed Aug 03 17:43:45 +0000 2016
760656994973933572,6720,1944,Wed Aug 03 02:02:14 +0000 2016
760641137271070720,5052,1318,Wed Aug 03 00:59:13 +0000 2016
760539183865880579,7720,3695,Tue Aug 02 18:14:06 +0000 2016
760521673607086080,4297,1417,Tue Aug 02 17:04:31 +0000 2016
760290219849637889,27292,11729,Tue Aug 02 01:44:48 +0000 2016
760252756032651264,4008,891,Mon Aug 01 23:15:56 +0000 2016
760190180481531904,5801,1840,Mon Aug 01 19:07:17 +0000 2016
760153949710192640,0,31,Mon Aug 01 16:43:19 +0000 2016
759943073749200896,6052,2118,Mon Aug 01 02:45:22 +0000 2016
759923798737051648,14917,5761,Mon Aug 01 01:28:46 +0000 2016
759846353224826880,6833,2016,Sun Jul 31 20:21:02 +0000 2016
759793422261743616,6071,1946,Sun Jul 31 16:50:42 +0000 2016
759557299618865152,4786,1207,Sun Jul 31 01:12:26 +0000 2016
759447681597108224,8634,2493,Sat Jul 30 17:56:51 +0000 2016
759446261539934208,1702,498,Sat Jul 30 17:51:13 +0000 2016
759197388317847553,6181,1988,Sat Jul 30 01:22:17 +0000 2016
759159934323924993,0,1179,Fri Jul 29 22:53:27 +0000 2016
759099523532779520,14755,4254,Fri Jul 29 18:53:24 +0000 2016
759047813560868866,6602,2065,Fri Jul 29 15:27:55 +0000 2016
758854675097526272,3615,914,Fri Jul 29 02:40:28 +0000 2016
758828659922702336,11396,3904,Fri Jul 29 00:57:05 +0000 2016
758740312047005698,5831,1642,Thu Jul 28 19:06:01 +0000 2016
758474966123810816,3874,1021,Thu Jul 28 01:31:38 +0000 2016
758467244762497024,4882,2254,Thu Jul 28 01:00:57 +0000 2016
758405701903519748,5293,1943,Wed Jul 27 20:56:24 +0000 2016
758355060040593408,3467,1102,Wed Jul 27 17:35:10 +0000 2016
758099635764359168,19408,10186,Wed Jul 27 00:40:12 +0000 2016
758041019896193024,2740,380,Tue Jul 26 20:47:17 +0000 2016
757741869644341248,6989,3302,Tue Jul 26 00:58:34 +0000 2016
757729163776290825,0,8121,Tue Jul 26 00:08:05 +0000 2016
757725642876129280,4618,1230,Mon Jul 25 23:54:05 +0000 2016
757611664640446465,4641,1121,Mon Jul 25 16:21:11 +0000 2016
757597904299253760,0,303,Mon Jul 25 15:26:30 +0000 2016
757596066325864448,4408,1074,Mon Jul 25 15:19:12 +0000 2016
757400162377592832,15392,6978,Mon Jul 25 02:20:45 +0000 2016
757393109802180609,5914,1773,Mon Jul 25 01:52:43 +0000 2016
757354760399941633,4598,1447,Sun Jul 24 23:20:20 +0000 2016
756998049151549440,6395,2018,Sat Jul 23 23:42:53 +0000 2016
756939218950160384,6755,2041,Sat Jul 23 19:49:07 +0000 2016
756651752796094464,5145,1330,Sat Jul 23 00:46:50 +0000 2016
756526248105566208,10577,3650,Fri Jul 22 16:28:07 +0000 2016
756303284449767430,4006,1114,Fri Jul 22 01:42:09 +0000 2016
756288534030475264,43473,17728,Fri Jul 22 00:43:32 +0000 2016
756275833623502848,6520,1560,Thu Jul 21 23:53:04 +0000 2016
755955933503782912,7446,2935,Thu Jul 21 02:41:54 +0000 2016
755206590534418437,16713,5437,Tue Jul 19 01:04:16 +0000 2016
755110668769038337,21574,11273,Mon Jul 18 18:43:07 +0000 2016
754874841593970688,0,8065,Mon Jul 18 03:06:01 +0000 2016
754856583969079297,7003,2570,Mon Jul 18 01:53:28 +0000 2016
754747087846248448,2627,533,Sun Jul 17 18:38:22 +0000 2016
754482103782404096,5391,1990,Sun Jul 17 01:05:25 +0000 2016
754449512966619136,3811,741,Sat Jul 16 22:55:55 +0000 2016
754120377874386944,7986,2394,Sat Jul 16 01:08:03 +0000 2016
753655901052166144,5932,2204,Thu Jul 14 18:22:23 +0000 2016
753420520834629632,8028,3634,Thu Jul 14 02:47:04 +0000 2016
753398408988139520,5853,1942,Thu Jul 14 01:19:12 +0000 2016
753375668877008896,7762,2364,Wed Jul 13 23:48:51 +0000 2016
753298634498793472,0,5800,Wed Jul 13 18:42:44 +0000 2016
753294487569522689,3427,1057,Wed Jul 13 18:26:16 +0000 2016
753039830821511168,37675,21234,Wed Jul 13 01:34:21 +0000 2016
753026973505581056,3978,984,Wed Jul 13 00:43:15 +0000 2016
752932432744185856,12839,6953,Tue Jul 12 18:27:35 +0000 2016
752917284578922496,7012,1609,Tue Jul 12 17:27:23 +0000 2016
752701944171524096,0,2923,Tue Jul 12 03:11:42 +0000 2016
752682090207055872,6089,1616,Tue Jul 12 01:52:49 +0000 2016
752660715232722944,4453,1583,Tue Jul 12 00:27:52 +0000 2016
752568224206688256,5596,2315,Mon Jul 11 18:20:21 +0000 2016
752519690950500352,7470,3483,Mon Jul 11 15:07:30 +0000 2016
752334515931054080,3872,1112,Mon Jul 11 02:51:40 +0000 2016
752309394570878976,0,16573,Mon Jul 11 01:11:51 +0000 2016
752173152931807232,6036,1865,Sun Jul 10 16:10:29 +0000 2016
751950017322246144,3113,937,Sun Jul 10 01:23:49 +0000 2016
751937170840121344,5277,1353,Sun Jul 10 00:32:46 +0000 2016
751830394383790080,5887,1974,Sat Jul 09 17:28:29 +0000 2016
751793661361422336,5926,2938,Sat Jul 09 15:02:31 +0000 2016
751598357617971201,8035,3082,Sat Jul 09 02:06:27 +0000 2016
751583847268179968,4468,1124,Sat Jul 09 01:08:47 +0000 2016
751538714308972544,5110,1286,Fri Jul 08 22:09:27 +0000 2016
751456908746354688,3273,1015,Fri Jul 08 16:44:23 +0000 2016
751251247299190784,12688,5969,Fri Jul 08 03:07:09 +0000 2016
751205363882532864,6418,1847,Fri Jul 08 00:04:50 +0000 2016
751132876104687617,5154,1317,Thu Jul 07 19:16:47 +0000 2016
750868782890057730,4860,1387,Thu Jul 07 01:47:22 +0000 2016
750719632563142656,13393,5116,Wed Jul 06 15:54:42 +0000 2016
750506206503038976,4511,1158,Wed Jul 06 01:46:38 +0000 2016
750429297815552001,13363,4338,Tue Jul 05 20:41:01 +0000 2016
750383411068534784,4625,1165,Tue Jul 05 17:38:41 +0000 2016
750381685133418496,714,28,Tue Jul 05 17:31:49 +0000 2016
750147208377409536,3154,972,Tue Jul 05 02:00:06 +0000 2016
750132105863102464,3677,1310,Tue Jul 05 01:00:05 +0000 2016
750117059602808832,4399,1332,Tue Jul 05 00:00:18 +0000 2016
750101899009982464,3086,856,Mon Jul 04 23:00:03 +0000 2016
750086836815486976,2204,543,Mon Jul 04 22:00:12 +0000 2016
750071704093859840,7961,3385,Mon Jul 04 21:00:04 +0000 2016
750056684286914561,3203,909,Mon Jul 04 20:00:23 +0000 2016
750041628174217216,3226,629,Mon Jul 04 19:00:33 +0000 2016
750026558547456000,2754,798,Mon Jul 04 18:00:41 +0000 2016
750011400160841729,3281,916,Mon Jul 04 17:00:26 +0000 2016
749996283729883136,3106,830,Mon Jul 04 16:00:22 +0000 2016
749981277374128128,5193,2487,Mon Jul 04 15:00:45 +0000 2016
749774190421639168,4716,1334,Mon Jul 04 01:17:51 +0000 2016
749417653287129088,6186,1669,Sun Jul 03 01:41:06 +0000 2016
749403093750648834,2662,542,Sun Jul 03 00:43:15 +0000 2016
749395845976588288,8688,3485,Sun Jul 03 00:14:27 +0000 2016
749317047558017024,5565,2261,Sat Jul 02 19:01:20 +0000 2016
749075273010798592,5820,2096,Sat Jul 02 03:00:36 +0000 2016
749064354620928000,4863,1543,Sat Jul 02 02:17:13 +0000 2016
749036806121881602,3131,801,Sat Jul 02 00:27:45 +0000 2016
748977405889503236,10897,3433,Fri Jul 01 20:31:43 +0000 2016
748932637671223296,5897,2284,Fri Jul 01 17:33:49 +0000 2016
748705597323898880,2813,961,Fri Jul 01 02:31:39 +0000 2016
748699167502000129,4808,1611,Fri Jul 01 02:06:06 +0000 2016
748692773788876800,4294,1344,Fri Jul 01 01:40:41 +0000 2016
748575535303884801,6152,2001,Thu Jun 30 17:54:50 +0000 2016
748568946752774144,2224,674,Thu Jun 30 17:28:39 +0000 2016
748346686624440324,5288,1244,Thu Jun 30 02:45:28 +0000 2016
748337862848962560,7747,4154,Thu Jun 30 02:10:24 +0000 2016
748324050481647620,3722,773,Thu Jun 30 01:15:31 +0000 2016
748307329658011649,3713,716,Thu Jun 30 00:09:04 +0000 2016
748220828303695873,14322,7899,Wed Jun 29 18:25:21 +0000 2016
747963614829678593,5837,2166,Wed Jun 29 01:23:16 +0000 2016
747933425676525569,6688,2576,Tue Jun 28 23:23:19 +0000 2016
747885874273214464,2980,986,Tue Jun 28 20:14:22 +0000 2016
747844099428986880,2847,757,Tue Jun 28 17:28:22 +0000 2016
747816857231626240,4903,1178,Tue Jun 28 15:40:07 +0000 2016
747651430853525504,1410,158,Tue Jun 28 04:42:46 +0000 2016
747648653817413632,13056,5916,Tue Jun 28 04:31:44 +0000 2016
747600769478692864,2351,556,Tue Jun 28 01:21:27 +0000 2016
747594051852075008,3717,1064,Tue Jun 28 00:54:46 +0000 2016
747512671126323200,5606,1627,Mon Jun 27 19:31:23 +0000 2016
747461612269887489,3914,1051,Mon Jun 27 16:08:30 +0000 2016
747439450712596480,5495,1933,Mon Jun 27 14:40:26 +0000 2016
747242308580548608,0,2927,Mon Jun 27 01:37:04 +0000 2016
747219827526344708,5325,1591,Mon Jun 27 00:07:44 +0000 2016
747204161125646336,3411,929,Sun Jun 26 23:05:29 +0000 2016
747103485104099331,9678,4013,Sun Jun 26 16:25:26 +0000 2016
746906459439529985,2923,300,Sun Jun 26 03:22:31 +0000 2016
746872823977771008,6046,2150,Sun Jun 26 01:08:52 +0000 2016
746818907684614144,5364,1754,Sat Jun 25 21:34:37 +0000 2016
746790600704425984,4924,1617,Sat Jun 25 19:42:08 +0000 2016
746757706116112384,9681,3953,Sat Jun 25 17:31:25 +0000 2016
746726898085036033,6106,1811,Sat Jun 25 15:29:00 +0000 2016
746542875601690625,5096,1894,Sat Jun 25 03:17:46 +0000 2016
746521445350707200,0,990,Sat Jun 25 01:52:36 +0000 2016
746507379341139972,4697,1092,Sat Jun 25 00:56:43 +0000 2016
746369468511756288,6241,1642,Fri Jun 24 15:48:42 +0000 2016
746131877086527488,6974,2223,Fri Jun 24 00:04:36 +0000 2016
746056683365994496,3592,814,Thu Jun 23 19:05:49 +0000 2016
745789745784041472,4067,1079,Thu Jun 23 01:25:06 +0000 2016
745712589599014916,7079,2355,Wed Jun 22 20:18:30 +0000 2016
745433870967832576,7148,2562,Wed Jun 22 01:50:58 +0000 2016
745422732645535745,8665,2457,Wed Jun 22 01:06:43 +0000 2016
745314880350101504,7266,2777,Tue Jun 21 17:58:09 +0000 2016
745074613265149952,7933,3549,Tue Jun 21 02:03:25 +0000 2016
745057283344719872,7317,2284,Tue Jun 21 00:54:33 +0000 2016
744995568523612160,2994,626,Mon Jun 20 20:49:19 +0000 2016
744971049620602880,7960,2713,Mon Jun 20 19:11:53 +0000 2016
744709971296780288,5667,1577,Mon Jun 20 01:54:27 +0000 2016
744334592493166593,6846,2139,Sun Jun 19 01:02:50 +0000 2016
744234799360020481,157953,78695,Sat Jun 18 18:26:18 +0000 2016
744223424764059648,1688,372,Sat Jun 18 17:41:06 +0000 2016
743980027717509120,4207,1107,Sat Jun 18 01:33:55 +0000 2016
743895849529389061,3673,968,Fri Jun 17 19:59:26 +0000 2016
743835915802583040,0,2107,Fri Jun 17 16:01:16 +0000 2016
743609206067040256,4517,1390,Fri Jun 17 01:00:24 +0000 2016
743595368194129920,18576,6607,Fri Jun 17 00:05:25 +0000 2016
743545585370791937,3557,949,Thu Jun 16 20:47:36 +0000 2016
743510151680958465,7974,3750,Thu Jun 16 18:26:48 +0000 2016
743253157753532416,4269,1237,Thu Jun 16 01:25:36 +0000 2016
743222593470234624,6265,1917,Wed Jun 15 23:24:09 +0000 2016
743210557239623680,3872,1378,Wed Jun 15 22:36:19 +0000 2016
742534281772302336,7125,3606,Tue Jun 14 01:49:03 +0000 2016
742528092657332225,4464,2002,Tue Jun 14 01:24:27 +0000 2016
742465774154047488,7329,3927,Mon Jun 13 21:16:49 +0000 2016
742423170473463808,9908,3813,Mon Jun 13 18:27:32 +0000 2016
742385895052087300,6860,1993,Mon Jun 13 15:59:24 +0000 2016
742161199639494656,4381,1389,Mon Jun 13 01:06:33 +0000 2016
742150209887731712,5164,1564,Mon Jun 13 00:22:53 +0000 2016
741793263812808706,4588,1525,Sun Jun 12 00:44:30 +0000 2016
741743634094141440,8234,2784,Sat Jun 11 21:27:17 +0000 2016
741438259667034112,3706,845,Sat Jun 11 01:13:51 +0000 2016
741303864243200000,8850,3236,Fri Jun 10 16:19:48 +0000 2016
741099773336379392,10089,5562,Fri Jun 10 02:48:49 +0000 2016
741067306818797568,9566,3129,Fri Jun 10 00:39:48 +0000 2016
740995100998766593,6428,2768,Thu Jun 09 19:52:53 +0000 2016
740711788199743490,3432,946,Thu Jun 09 01:07:06 +0000 2016
740699697422163968,2876,792,Thu Jun 09 00:19:04 +0000 2016
740676976021798912,18306,6879,Wed Jun 08 22:48:46 +0000 2016
740373189193256964,35190,13397,Wed Jun 08 02:41:38 +0000 2016
740365076218183684,2475,435,Wed Jun 08 02:09:24 +0000 2016
740359016048689152,3319,873,Wed Jun 08 01:45:19 +0000 2016
740214038584557568,6728,1979,Tue Jun 07 16:09:13 +0000 2016
739979191639244800,20110,5958,Tue Jun 07 00:36:02 +0000 2016
739932936087216128,4080,1083,Mon Jun 06 21:32:13 +0000 2016
739844404073074688,3840,859,Mon Jun 06 15:40:26 +0000 2016
739623569819336705,3804,1366,Mon Jun 06 01:02:55 +0000 2016
739606147276148736,5405,1660,Sun Jun 05 23:53:41 +0000 2016
739544079319588864,39859,21445,Sun Jun 05 19:47:03 +0000 2016
739485634323156992,7198,2939,Sun Jun 05 15:54:48 +0000 2016
739238157791694849,116614,58359,Sat Jun 04 23:31:25 +0000 2016
738891149612572673,111,6,Sat Jun 04 00:32:32 +0000 2016
738885046782832640,3799,1149,Sat Jun 04 00:08:17 +0000 2016
738883359779196928,3339,798,Sat Jun 04 00:01:35 +0000 2016
738537504001953792,5129,1554,Fri Jun 03 01:07:16 +0000 2016
738402415918125056,3268,847,Thu Jun 02 16:10:29 +0000 2016
738184450748633089,4345,1217,Thu Jun 02 01:44:22 +0000 2016
738166403467907072,8836,3380,Thu Jun 02 00:32:39 +0000 2016
738156290900254721,2523,652,Wed Jun 01 23:52:28 +0000 2016
737826014890496000,5307,1780,Wed Jun 01 02:00:04 +0000 2016
737800304142471168,10055,3480,Wed Jun 01 00:17:54 +0000 2016
737678689543020544,5073,1336,Tue May 31 16:14:39 +0000 2016
737445876994609152,10335,4486,Tue May 31 00:49:32 +0000 2016
737322739594330112,3632,815,Mon May 30 16:40:14 +0000 2016
737310737551491075,14778,7462,Mon May 30 15:52:33 +0000 2016
736736130620620800,4302,1743,Sun May 29 01:49:16 +0000 2016
736392552031657984,17796,7434,Sat May 28 03:04:00 +0000 2016
736365877722001409,4008,1258,Sat May 28 01:18:00 +0000 2016
736225175608430592,8185,2805,Fri May 27 15:58:54 +0000 2016
736010884653420544,7937,3008,Fri May 27 01:47:23 +0000 2016
735991953473572864,3621,1161,Fri May 27 00:32:10 +0000 2016
735648611367784448,4044,1112,Thu May 26 01:47:51 +0000 2016
735635087207878657,6209,2353,Thu May 26 00:54:06 +0000 2016
735274964362878976,13086,5069,Wed May 25 01:03:06 +0000 2016
735256018284875776,3358,888,Tue May 24 23:47:49 +0000 2016
735137028879360001,3142,980,Tue May 24 15:55:00 +0000 2016
734912297295085568,2761,528,Tue May 24 01:02:00 +0000 2016
734787690684657664,12636,6313,Mon May 23 16:46:51 +0000 2016
734776360183431168,2522,547,Mon May 23 16:01:50 +0000 2016
734559631394082816,1496,396,Mon May 23 01:40:38 +0000 2016
733828123016450049,3587,785,Sat May 21 01:13:53 +0000 2016
733822306246479872,3699,1024,Sat May 21 00:50:46 +0000 2016
733482008106668032,3157,957,Fri May 20 02:18:32 +0000 2016
733460102733135873,4220,1290,Fri May 20 00:51:30 +0000 2016
733109485275860992,50480,16979,Thu May 19 01:38:16 +0000 2016
732732193018155009,2455,541,Wed May 18 00:39:02 +0000 2016
732726085725589504,3566,893,Wed May 18 00:14:46 +0000 2016
732585889486888962,3679,781,Tue May 17 14:57:41 +0000 2016
732375214819057664,8124,2530,Tue May 17 01:00:32 +0000 2016
732005617171337216,14974,5440,Mon May 16 00:31:53 +0000 2016
731285275100512256,3507,996,Sat May 14 00:49:30 +0000 2016
731156023742988288,3864,1274,Fri May 13 16:15:54 +0000 2016
730924654643314689,6176,1986,Fri May 13 00:56:32 +0000 2016
730573383004487680,4934,2136,Thu May 12 01:40:42 +0000 2016
730427201120833536,3506,1053,Wed May 11 15:59:50 +0000 2016
730211855403241472,3839,1060,Wed May 11 01:44:07 +0000 2016
730196704625098752,4884,1917,Wed May 11 00:43:55 +0000 2016
729854734790754305,4056,1136,Tue May 10 02:05:03 +0000 2016
729838605770891264,1731,386,Tue May 10 01:00:58 +0000 2016
729823566028484608,3996,1252,Tue May 10 00:01:12 +0000 2016
729463711119904772,5831,2329,Mon May 09 00:11:16 +0000 2016
729113531270991872,1894,325,Sun May 08 00:59:46 +0000 2016
728986383096946689,3159,824,Sat May 07 16:34:32 +0000 2016
728760639972315136,4704,1716,Sat May 07 01:37:30 +0000 2016
728751179681943552,2782,684,Sat May 07 00:59:55 +0000 2016
728653952833728512,3328,1039,Fri May 06 18:33:34 +0000 2016
728409960103686147,4940,2014,Fri May 06 02:24:02 +0000 2016
728387165835677696,3713,965,Fri May 06 00:53:27 +0000 2016
728046963732717569,4328,1202,Thu May 05 02:21:37 +0000 2016
728035342121635841,4594,1677,Thu May 05 01:35:26 +0000 2016
728015554473250816,4126,1109,Thu May 05 00:16:48 +0000 2016
727685679342333952,2974,641,Wed May 04 02:26:00 +0000 2016
727644517743104000,5913,1750,Tue May 03 23:42:26 +0000 2016
727524757080539137,4491,1228,Tue May 03 15:46:33 +0000 2016
727314416056803329,3355,747,Tue May 03 01:50:44 +0000 2016
727286334147182592,3062,818,Mon May 02 23:59:09 +0000 2016
727175381690781696,3920,1390,Mon May 02 16:38:15 +0000 2016
727155742655025152,3637,1335,Mon May 02 15:20:13 +0000 2016
726935089318363137,6932,2467,Mon May 02 00:43:25 +0000 2016
726887082820554753,3855,1523,Sun May 01 21:32:40 +0000 2016
726828223124897792,3578,1008,Sun May 01 17:38:46 +0000 2016
726224900189511680,4436,1151,Sat Apr 30 01:41:23 +0000 2016
725842289046749185,7096,2688,Fri Apr 29 00:21:01 +0000 2016
725786712245440512,4182,1374,Thu Apr 28 20:40:11 +0000 2016
725729321944506368,5224,1789,Thu Apr 28 16:52:08 +0000 2016
725458796924002305,1416,616,Wed Apr 27 22:57:10 +0000 2016
724983749226668032,3736,1317,Tue Apr 26 15:29:30 +0000 2016
724771698126512129,2367,641,Tue Apr 26 01:26:53 +0000 2016
724405726123311104,5299,1653,Mon Apr 25 01:12:38 +0000 2016
724049859469295616,4339,1780,Sun Apr 24 01:38:33 +0000 2016
724046343203856385,2672,560,Sun Apr 24 01:24:35 +0000 2016
724004602748780546,4193,1564,Sat Apr 23 22:38:43 +0000 2016
723912936180330496,3912,1240,Sat Apr 23 16:34:28 +0000 2016
723688335806480385,7712,2952,Sat Apr 23 01:41:59 +0000 2016
723673163800948736,3032,894,Sat Apr 23 00:41:42 +0000 2016
723179728551723008,5314,1872,Thu Apr 21 16:00:57 +0000 2016
722974582966214656,4115,1566,Thu Apr 21 02:25:47 +0000 2016
722613351520608256,4997,1644,Wed Apr 20 02:30:23 +0000 2016
721503162398597120,4648,1858,Sun Apr 17 00:58:53 +0000 2016
721001180231503872,2533,612,Fri Apr 15 15:44:11 +0000 2016
720785406564900865,3124,768,Fri Apr 15 01:26:47 +0000 2016
720775346191278080,2484,667,Fri Apr 15 00:46:48 +0000 2016
720415127506415616,4155,1509,Thu Apr 14 00:55:25 +0000 2016
720389942216527872,6401,2529,Wed Apr 13 23:15:21 +0000 2016
720340705894408192,2888,977,Wed Apr 13 19:59:42 +0000 2016
720059472081784833,3883,1116,Wed Apr 13 01:22:10 +0000 2016
720043174954147842,4925,2019,Wed Apr 13 00:17:25 +0000 2016
719991154352222208,4861,1740,Tue Apr 12 20:50:42 +0000 2016
719704490224398336,4566,1440,Tue Apr 12 01:51:36 +0000 2016
719551379208073216,5087,1925,Mon Apr 11 15:43:12 +0000 2016
719367763014393856,2808,742,Mon Apr 11 03:33:34 +0000 2016
719339463458033665,4446,1240,Mon Apr 11 01:41:07 +0000 2016
719332531645071360,3446,958,Mon Apr 11 01:13:34 +0000 2016
718971898235854848,3496,1080,Sun Apr 10 01:20:33 +0000 2016
718939241951195136,5266,1767,Sat Apr 09 23:10:47 +0000 2016
718631497683582976,18931,8065,Sat Apr 09 02:47:55 +0000 2016
718613305783398402,2446,485,Sat Apr 09 01:35:37 +0000 2016
718540630683709445,2473,1021,Fri Apr 08 20:46:50 +0000 2016
718460005985447936,2713,524,Fri Apr 08 15:26:28 +0000 2016
718454725339934721,4878,1509,Fri Apr 08 15:05:29 +0000 2016
718246886998687744,1932,503,Fri Apr 08 01:19:36 +0000 2016
718234618122661888,3886,1000,Fri Apr 08 00:30:51 +0000 2016
717841801130979328,2477,605,Wed Apr 06 22:29:56 +0000 2016
717790033953034240,2892,1120,Wed Apr 06 19:04:14 +0000 2016
717537687239008257,5811,1855,Wed Apr 06 02:21:30 +0000 2016
717428917016076293,1627,452,Tue Apr 05 19:09:17 +0000 2016
717421804990701568,3170,849,Tue Apr 05 18:41:02 +0000 2016
717047459982213120,6321,1937,Mon Apr 04 17:53:31 +0000 2016
717009362452090881,3273,971,Mon Apr 04 15:22:08 +0000 2016
716802964044845056,4302,1176,Mon Apr 04 01:41:58 +0000 2016
716791146589110272,8129,1578,Mon Apr 04 00:55:01 +0000 2016
716730379797970944,1241,428,Sun Apr 03 20:53:33 +0000 2016
716447146686459905,13116,5877,Sun Apr 03 02:08:05 +0000 2016
716439118184652801,2386,209,Sun Apr 03 01:36:11 +0000 2016
716285507865542656,2780,1065,Sat Apr 02 15:25:47 +0000 2016
716080869887381504,6764,1912,Sat Apr 02 01:52:38 +0000 2016
715928423106027520,3206,884,Fri Apr 01 15:46:52 +0000 2016
715758151270801409,3736,1438,Fri Apr 01 04:30:16 +0000 2016
715733265223708672,4677,1692,Fri Apr 01 02:51:22 +0000 2016
715704790270025728,2809,568,Fri Apr 01 00:58:13 +0000 2016
715696743237730304,3925,1294,Fri Apr 01 00:26:15 +0000 2016
715680795826982913,4325,1618,Thu Mar 31 23:22:53 +0000 2016
715360349751484417,5489,1571,Thu Mar 31 02:09:32 +0000 2016
715342466308784130,3054,692,Thu Mar 31 00:58:29 +0000 2016
715220193576927233,2429,652,Wed Mar 30 16:52:36 +0000 2016
715200624753819648,5163,1890,Wed Mar 30 15:34:51 +0000 2016
715009755312439296,4177,1233,Wed Mar 30 02:56:24 +0000 2016
714982300363173890,3748,1041,Wed Mar 30 01:07:18 +0000 2016
714962719905021952,7379,4278,Tue Mar 29 23:49:30 +0000 2016
714957620017307648,4144,1409,Tue Mar 29 23:29:14 +0000 2016
714631576617938945,3299,999,Tue Mar 29 01:53:39 +0000 2016
714606013974974464,3646,930,Tue Mar 29 00:12:05 +0000 2016
714485234495041536,2704,1134,Mon Mar 28 16:12:09 +0000 2016
714258258790387713,3047,720,Mon Mar 28 01:10:13 +0000 2016
714251586676113411,3295,835,Mon Mar 28 00:43:43 +0000 2016
714214115368108032,2287,877,Sun Mar 27 22:14:49 +0000 2016
714141408463036416,4334,1406,Sun Mar 27 17:25:54 +0000 2016
713919462244790272,3318,789,Sun Mar 27 02:43:58 +0000 2016
713909862279876608,1917,538,Sun Mar 27 02:05:49 +0000 2016
713900603437621249,2853,747,Sun Mar 27 01:29:02 +0000 2016
713761197720473600,4900,1382,Sat Mar 26 16:15:05 +0000 2016
713411074226274305,4449,1299,Fri Mar 25 17:03:49 +0000 2016
713177543487135744,7266,2843,Fri Mar 25 01:35:51 +0000 2016
713175907180089344,4484,1477,Fri Mar 25 01:29:21 +0000 2016
712809025985978368,18612,6713,Thu Mar 24 01:11:29 +0000 2016
